difficulty_rank,rank_within_missing_count,state_mask,state,missing_digits,missing_count,contains_digit_9,completion_probability_within_1,completion_probability_within_2,completion_probability_within_3,completion_probability_within_5,completion_probability_within_10,expected_remaining_draws,variance_remaining_draws,standard_deviation_remaining_draws,quantile_50_draws,quantile_90_draws,quantile_95_draws,quantile_99_draws
659,145,707,"{0,1,6,7,9}",0 1 6 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
660,146,835,"{0,1,6,8,9}",0 1 6 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
661,147,899,"{0,1,7,8,9}",0 1 7 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
662,148,541,"{0,2,3,4,9}",0 2 3 4 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
663,149,557,"{0,2,3,5,9}",0 2 3 5 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
664,150,589,"{0,2,3,6,9}",0 2 3 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
665,151,653,"{0,2,3,7,9}",0 2 3 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
666,152,781,"{0,2,3,8,9}",0 2 3 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
667,153,565,"{0,2,4,5,9}",0 2 4 5 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
668,154,597,"{0,2,4,6,9}",0 2 4 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
669,155,661,"{0,2,4,7,9}",0 2 4 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
670,156,789,"{0,2,4,8,9}",0 2 4 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
671,157,613,"{0,2,5,6,9}",0 2 5 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
672,158,677,"{0,2,5,7,9}",0 2 5 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
673,159,805,"{0,2,5,8,9}",0 2 5 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
674,160,709,"{0,2,6,7,9}",0 2 6 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
675,161,837,"{0,2,6,8,9}",0 2 6 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
676,162,901,"{0,2,7,8,9}",0 2 7 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
677,163,569,"{0,3,4,5,9}",0 3 4 5 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
678,164,601,"{0,3,4,6,9}",0 3 4 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
679,165,665,"{0,3,4,7,9}",0 3 4 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
680,166,793,"{0,3,4,8,9}",0 3 4 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
681,167,617,"{0,3,5,6,9}",0 3 5 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
682,168,681,"{0,3,5,7,9}",0 3 5 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
683,169,809,"{0,3,5,8,9}",0 3 5 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
684,170,713,"{0,3,6,7,9}",0 3 6 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
685,171,841,"{0,3,6,8,9}",0 3 6 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
686,172,905,"{0,3,7,8,9}",0 3 7 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
687,173,625,"{0,4,5,6,9}",0 4 5 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
688,174,689,"{0,4,5,7,9}",0 4 5 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
689,175,817,"{0,4,5,8,9}",0 4 5 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
690,176,721,"{0,4,6,7,9}",0 4 6 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
691,177,849,"{0,4,6,8,9}",0 4 6 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
692,178,913,"{0,4,7,8,9}",0 4 7 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
693,179,737,"{0,5,6,7,9}",0 5 6 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
694,180,865,"{0,5,6,8,9}",0 5 6 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
695,181,929,"{0,5,7,8,9}",0 5 7 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
696,182,961,"{0,6,7,8,9}",0 6 7 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
697,183,542,"{1,2,3,4,9}",1 2 3 4 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
698,184,558,"{1,2,3,5,9}",1 2 3 5 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
699,185,590,"{1,2,3,6,9}",1 2 3 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
700,186,654,"{1,2,3,7,9}",1 2 3 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
701,187,782,"{1,2,3,8,9}",1 2 3 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
702,188,566,"{1,2,4,5,9}",1 2 4 5 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
703,189,598,"{1,2,4,6,9}",1 2 4 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
704,190,662,"{1,2,4,7,9}",1 2 4 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
705,191,790,"{1,2,4,8,9}",1 2 4 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
706,192,614,"{1,2,5,6,9}",1 2 5 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
707,193,678,"{1,2,5,7,9}",1 2 5 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
708,194,806,"{1,2,5,8,9}",1 2 5 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
709,195,710,"{1,2,6,7,9}",1 2 6 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
710,196,838,"{1,2,6,8,9}",1 2 6 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
711,197,902,"{1,2,7,8,9}",1 2 7 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
712,198,570,"{1,3,4,5,9}",1 3 4 5 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
713,199,602,"{1,3,4,6,9}",1 3 4 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
714,200,666,"{1,3,4,7,9}",1 3 4 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
715,201,794,"{1,3,4,8,9}",1 3 4 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
716,202,618,"{1,3,5,6,9}",1 3 5 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
717,203,682,"{1,3,5,7,9}",1 3 5 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
718,204,810,"{1,3,5,8,9}",1 3 5 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
719,205,714,"{1,3,6,7,9}",1 3 6 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
720,206,842,"{1,3,6,8,9}",1 3 6 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
721,207,906,"{1,3,7,8,9}",1 3 7 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
722,208,626,"{1,4,5,6,9}",1 4 5 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
723,209,690,"{1,4,5,7,9}",1 4 5 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
724,210,818,"{1,4,5,8,9}",1 4 5 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
725,211,722,"{1,4,6,7,9}",1 4 6 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
726,212,850,"{1,4,6,8,9}",1 4 6 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
727,213,914,"{1,4,7,8,9}",1 4 7 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
728,214,738,"{1,5,6,7,9}",1 5 6 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
729,215,866,"{1,5,6,8,9}",1 5 6 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
730,216,930,"{1,5,7,8,9}",1 5 7 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
731,217,962,"{1,6,7,8,9}",1 6 7 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
732,218,572,"{2,3,4,5,9}",2 3 4 5 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
733,219,604,"{2,3,4,6,9}",2 3 4 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
734,220,668,"{2,3,4,7,9}",2 3 4 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
735,221,796,"{2,3,4,8,9}",2 3 4 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
736,222,620,"{2,3,5,6,9}",2 3 5 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
737,223,684,"{2,3,5,7,9}",2 3 5 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
738,224,812,"{2,3,5,8,9}",2 3 5 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
739,225,716,"{2,3,6,7,9}",2 3 6 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
740,226,844,"{2,3,6,8,9}",2 3 6 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
741,227,908,"{2,3,7,8,9}",2 3 7 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
742,228,628,"{2,4,5,6,9}",2 4 5 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
743,229,692,"{2,4,5,7,9}",2 4 5 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
744,230,820,"{2,4,5,8,9}",2 4 5 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
745,231,724,"{2,4,6,7,9}",2 4 6 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
746,232,852,"{2,4,6,8,9}",2 4 6 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
747,233,916,"{2,4,7,8,9}",2 4 7 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
748,234,740,"{2,5,6,7,9}",2 5 6 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
749,235,868,"{2,5,6,8,9}",2 5 6 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
750,236,932,"{2,5,7,8,9}",2 5 7 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
751,237,964,"{2,6,7,8,9}",2 6 7 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
752,238,632,"{3,4,5,6,9}",3 4 5 6 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
753,239,696,"{3,4,5,7,9}",3 4 5 7 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
754,240,824,"{3,4,5,8,9}",3 4 5 8 9,5,yes,0.061420681682343374,0.4326504699531884,0.72719430562998311,0.93839870804695513,0.99755936798390221,3.0331565855407527,2.184175808649222,1.4778957367315266,3,5,6,8
